Number,Pathogen_Target,Latrine_ID,City,Depth,Depth_pathogen_presence,Top_from_same_latrine,Bottom_from_same_latrine,Middle_from_same_latrine,Top_Bot_combined_detections,Top_Mid_combined_detections,Bot_Mid_combined_detections,All_3_depths_detected,Only_2_depths_detected,Only_1_depth_detected,None_no_depths_detected,HH_population,shared_latrine,pit_type,ever_emptied,water_source,toilet_paper,latrine_age_years
21,CAMP,27,Mzuzu,Middle,1,0,1,1,1,1,2,0,1,0,0,18,1,slab,no,compound,paper,8
2,AD4X_1,27,Mzuzu,Bottom,1,1,1,1,2,2,2,1,0,0,0,18,1,slab,no,compound,paper,8
3,ASLU_1,27,Mzuzu,Bottom,1,0,1,1,1,1,2,0,1,0,0,18,1,slab,no,compound,paper,8
4,ASTR_1,27,Mzuzu,Bottom,1,1,1,1,2,2,2,1,0,0,0,18,1,slab,no,compound,paper,8
5,CRPA_1,27,Mzuzu,Bottom,1,0,1,1,1,1,2,0,1,0,0,18,1,slab,no,compound,paper,8
6,EIES_1,27,Mzuzu,Bottom,1,1,1,1,2,2,2,1,0,0,0,18,1,slab,no,compound,paper,8
7,ENHI_1,27,Mzuzu,Bottom,0,0,0,0,0,0,0,0,0,0,1,18,1,slab,no,compound,paper,8
8,GIAR_1,27,Mzuzu,Bottom,1,1,1,1,2,2,2,1,0,0,0,18,1,slab,no,compound,paper,8
9,ROTA_1,27,Mzuzu,Bottom,1,0,1,1,1,1,2,0,1,0,0,18,1,slab,no,compound,paper,8
10,SALS_1,27,Mzuzu,Bottom,0,0,0,0,0,0,0,0,0,0,1,18,1,slab,no,compound,paper,8
11,TRTR_1,27,Mzuzu,Bottom,0,0,0,0,0,0,0,0,0,0,1,18,1,slab,no,compound,paper,8
13,YERS_1,27,Mzuzu,Bottom,0,0,0,0,0,0,0,0,0,0,1,18,1,slab,no,compound,paper,8
14,CDIF,27,Mzuzu,Bottom,0,0,0,0,0,0,0,0,0,0,1,18,1,slab,no,compound,paper,8
15,EAEC,27,Mzuzu,Bottom,1,1,1,1,2,2,2,1,0,0,0,18,1,slab,no,compound,paper,8
16,EPEC,27,Mzuzu,Bottom,0,1,0,0,1,1,0,0,0,1,0,18,1,slab,no,compound,paper,8
17,ETEC,27,Mzuzu,Bottom,1,1,1,1,2,2,2,1,0,0,0,18,1,slab,no,compound,paper,8
18,STEC,27,Mzuzu,Bottom,0,0,0,0,0,0,0,0,0,0,1,18,1,slab,no,compound,paper,8
19,NORO,27,Mzuzu,Bottom,1,0,1,1,1,1,2,0,1,0,0,18,1,slab,no,compound,paper,8
20,SAPV,27,Mzuzu,Bottom,0,1,0,1,1,2,1,0,1,0,0,18,1,slab,no,compound,paper,8
21,CAMP,27,Mzuzu,Bottom,1,0,1,1,1,1,2,0,1,0,0,18,1,slab,no,compound,paper,8
12,VTOX_1,28,Mzuzu,Top,0,0,0,0,0,0,0,0,0,0,1,7,1,noslab,no,compound,paper,0.33
12,VTOX_1,28,Mzuzu,Middle,0,0,0,0,0,0,0,0,0,0,1,7,1,noslab,no,compound,paper,0.33
12,VTOX_1,28,Mzuzu,Bottom,0,0,0,0,0,0,0,0,0,0,1,7,1,noslab,no,compound,paper,0.33
2,AD4X_1,28,Mzuzu,Top,1,1,1,1,2,2,2,1,0,0,0,7,1,noslab,no,compound,paper,0.33
3,ASLU_1,28,Mzuzu,Top,1,1,1,1,2,2,2,1,0,0,0,7,1,noslab,no,compound,paper,0.33
4,ASTR_1,28,Mzuzu,Top,0,0,1,1,1,1,2,0,1,0,0,7,1,noslab,no,compound,paper,0.33
5,CRPA_1,28,Mzuzu,Top,0,0,0,0,0,0,0,0,0,0,1,7,1,noslab,no,compound,paper,0.33
6,EIES_1,28,Mzuzu,Top,1,1,0,0,1,1,0,0,0,1,0,7,1,noslab,no,compound,paper,0.33
7,ENHI_1,28,Mzuzu,Top,0,0,0,0,0,0,0,0,0,0,1,7,1,noslab,no,compound,paper,0.33
8,GIAR_1,28,Mzuzu,Top,1,1,1,1,2,2,2,1,0,0,0,7,1,noslab,no,compound,paper,0.33
9,ROTA_1,28,Mzuzu,Top,0,0,0,0,0,0,0,0,0,0,1,7,1,noslab,no,compound,paper,0.33
10,SALS_1,28,Mzuzu,Top,0,0,0,0,0,0,0,0,0,0,1,7,1,noslab,no,compound,paper,0.33
11,TRTR_1,28,Mzuzu,Top,0,0,0,0,0,0,0,0,0,0,1,7,1,noslab,no,compound,paper,0.33
13,YERS_1,28,Mzuzu,Top,0,0,0,0,0,0,0,0,0,0,1,7,1,noslab,no,compound,paper,0.33
14,CDIF,28,Mzuzu,Top,0,0,0,0,0,0,0,0,0,0,1,7,1,noslab,no,compound,paper,0.33
15,EAEC,28,Mzuzu,Top,1,1,1,1,2,2,2,1,0,0,0,7,1,noslab,no,compound,paper,0.33
16,EPEC,28,Mzuzu,Top,0,0,0,0,0,0,0,0,0,0,1,7,1,noslab,no,compound,paper,0.33
17,ETEC,28,Mzuzu,Top,1,1,1,1,2,2,2,1,0,0,0,7,1,noslab,no,compound,paper,0.33
18,STEC,28,Mzuzu,Top,0,0,0,0,0,0,0,0,0,0,1,7,1,noslab,no,compound,paper,0.33
19,NORO,28,Mzuzu,Top,0,0,1,1,1,1,2,0,1,0,0,7,1,noslab,no,compound,paper,0.33
20,SAPV,28,Mzuzu,Top,0,0,0,0,0,0,0,0,0,0,1,7,1,noslab,no,compound,paper,0.33
21,CAMP,28,Mzuzu,Top,0,0,0,0,0,0,0,0,0,0,1,7,1,noslab,no,compound,paper,0.33
2,AD4X_1,28,Mzuzu,Middle,1,1,1,1,2,2,2,1,0,0,0,7,1,noslab,no,compound,paper,0.33
3,ASLU_1,28,Mzuzu,Middle,1,1,1,1,2,2,2,1,0,0,0,7,1,noslab,no,compound,paper,0.33
4,ASTR_1,28,Mzuzu,Middle,1,0,1,1,1,1,2,0,1,0,0,7,1,noslab,no,compound,paper,0.33
5,CRPA_1,28,Mzuzu,Middle,0,0,0,0,0,0,0,0,0,0,1,7,1,noslab,no,compound,paper,0.33
6,EIES_1,28,Mzuzu,Middle,0,1,0,0,1,1,0,0,0,1,0,7,1,noslab,no,compound,paper,0.33
7,ENHI_1,28,Mzuzu,Middle,0,0,0,0,0,0,0,0,0,0,1,7,1,noslab,no,compound,paper,0.33
8,GIAR_1,28,Mzuzu,Middle,1,1,1,1,2,2,2,1,0,0,0,7,1,noslab,no,compound,paper,0.33
9,ROTA_1,28,Mzuzu,Middle,0,0,0,0,0,0,0,0,0,0,1,7,1,noslab,no,compound,paper,0.33
10,SALS_1,28,Mzuzu,Middle,0,0,0,0,0,0,0,0,0,0,1,7,1,noslab,no,compound,paper,0.33
11,TRTR_1,28,Mzuzu,Middle,0,0,0,0,0,0,0,0,0,0,1,7,1,noslab,no,compound,paper,0.33
13,YERS_1,28,Mzuzu,Middle,0,0,0,0,0,0,0,0,0,0,1,7,1,noslab,no,compound,paper,0.33
14,CDIF,28,Mzuzu,Middle,0,0,0,0,0,0,0,0,0,0,1,7,1,noslab,no,compound,paper,0.33
15,EAEC,28,Mzuzu,Middle,1,1,1,1,2,2,2,1,0,0,0,7,1,noslab,no,compound,paper,0.33
16,EPEC,28,Mzuzu,Middle,0,0,0,0,0,0,0,0,0,0,1,7,1,noslab,no,compound,paper,0.33
17,ETEC,28,Mzuzu,Middle,1,1,1,1,2,2,2,1,0,0,0,7,1,noslab,no,compound,paper,0.33
18,STEC,28,Mzuzu,Middle,0,0,0,0,0,0,0,0,0,0,1,7,1,noslab,no,compound,paper,0.33
19,NORO,28,Mzuzu,Middle,1,0,1,1,1,1,2,0,1,0,0,7,1,noslab,no,compound,paper,0.33
20,SAPV,28,Mzuzu,Middle,0,0,0,0,0,0,0,0,0,0,1,7,1,noslab,no,compound,paper,0.33
21,CAMP,28,Mzuzu,Middle,0,0,0,0,0,0,0,0,0,0,1,7,1,noslab,no,compound,paper,0.33
2,AD4X_1,28,Mzuzu,Bottom,1,1,1,1,2,2,2,1,0,0,0,7,1,noslab,no,compound,paper,0.33
3,ASLU_1,28,Mzuzu,Bottom,1,1,1,1,2,2,2,1,0,0,0,7,1,noslab,no,compound,paper,0.33
4,ASTR_1,28,Mzuzu,Bottom,1,0,1,1,1,1,2,0,1,0,0,7,1,noslab,no,compound,paper,0.33
5,CRPA_1,28,Mzuzu,Bottom,0,0,0,0,0,0,0,0,0,0,1,7,1,noslab,no,compound,paper,0.33
6,EIES_1,28,Mzuzu,Bottom,0,1,0,0,1,1,0,0,0,1,0,7,1,noslab,no,compound,paper,0.33
7,ENHI_1,28,Mzuzu,Bottom,0,0,0,0,0,0,0,0,0,0,1,7,1,noslab,no,compound,paper,0.33
8,GIAR_1,28,Mzuzu,Bottom,1,1,1,1,2,2,2,1,0,0,0,7,1,noslab,no,compound,paper,0.33
9,ROTA_1,28,Mzuzu,Bottom,0,0,0,0,0,0,0,0,0,0,1,7,1,noslab,no,compound,paper,0.33
10,SALS_1,28,Mzuzu,Bottom,0,0,0,0,0,0,0,0,0,0,1,7,1,noslab,no,compound,paper,0.33
11,TRTR_1,28,Mzuzu,Bottom,0,0,0,0,0,0,0,0,0,0,1,7,1,noslab,no,compound,paper,0.33
13,YERS_1,28,Mzuzu,Bottom,0,0,0,0,0,0,0,0,0,0,1,7,1,noslab,no,compound,paper,0.33
14,CDIF,28,Mzuzu,Bottom,0,0,0,0,0,0,0,0,0,0,1,7,1,noslab,no,compound,paper,0.33
15,EAEC,28,Mzuzu,Bottom,1,1,1,1,2,2,2,1,0,0,0,7,1,noslab,no,compound,paper,0.33
16,EPEC,28,Mzuzu,Bottom,0,0,0,0,0,0,0,0,0,0,1,7,1,noslab,no,compound,paper,0.33
17,ETEC,28,Mzuzu,Bottom,1,1,1,1,2,2,2,1,0,0,0,7,1,noslab,no,compound,paper,0.33
18,STEC,28,Mzuzu,Bottom,0,0,0,0,0,0,0,0,0,0,1,7,1,noslab,no,compound,paper,0.33
19,NORO,28,Mzuzu,Bottom,1,0,1,1,1,1,2,0,1,0,0,7,1,noslab,no,compound,paper,0.33
20,SAPV,28,Mzuzu,Bottom,0,0,0,0,0,0,0,0,0,0,1,7,1,noslab,no,compound,paper,0.33
21,CAMP,28,Mzuzu,Bottom,0,0,0,0,0,0,0,0,0,0,1,7,1,noslab,no,compound,paper,0.33
12,VTOX_1,29,Mzuzu,Top,0,0,0,0,0,0,0,0,0,0,1,10,1,slab,yes,public,paper,10
12,VTOX_1,29,Mzuzu,Middle,0,0,0,0,0,0,0,0,0,0,1,10,1,slab,yes,public,paper,10
12,VTOX_1,29,Mzuzu,Bottom,0,0,0,0,0,0,0,0,0,0,1,10,1,slab,yes,public,paper,10
2,AD4X_1,29,Mzuzu,Top,0,0,1,0,1,0,1,0,0,1,0,10,1,slab,yes,public,paper,10
3,ASLU_1,29,Mzuzu,Top,1,1,1,1,2,2,2,1,0,0,0,10,1,slab,yes,public,paper,10
4,ASTR_1,29,Mzuzu,Top,1,1,1,1,2,2,2,1,0,0,0,10,1,slab,yes,public,paper,10
5,CRPA_1,29,Mzuzu,Top,0,0,0,0,0,0,0,0,0,0,1,10,1,slab,yes,public,paper,10
6,EIES_1,29,Mzuzu,Top,1,1,1,1,2,2,2,1,0,0,0,10,1,slab,yes,public,paper,10
7,ENHI_1,29,Mzuzu,Top,0,0,0,0,0,0,0,0,0,0,1,10,1,slab,yes,public,paper,10
8,GIAR_1,29,Mzuzu,Top,1,1,1,1,2,2,2,1,0,0,0,10,1,slab,yes,public,paper,10
9,ROTA_1,29,Mzuzu,Top,0,0,1,1,1,1,2,0,1,0,0,10,1,slab,yes,public,paper,10
10,SALS_1,29,Mzuzu,Top,0,0,0,0,0,0,0,0,0,0,1,10,1,slab,yes,public,paper,10
11,TRTR_1,29,Mzuzu,Top,0,0,0,0,0,0,0,0,0,0,1,10,1,slab,yes,public,paper,10
13,YERS_1,29,Mzuzu,Top,0,0,0,0,0,0,0,0,0,0,1,10,1,slab,yes,public,paper,10
14,CDIF,29,Mzuzu,Top,0,0,0,0,0,0,0,0,0,0,1,10,1,slab,yes,public,paper,10
15,EAEC,29,Mzuzu,Top,1,1,1,1,2,2,2,1,0,0,0,10,1,slab,yes,public,paper,10
16,EPEC,29,Mzuzu,Top,1,1,1,1,2,2,2,1,0,0,0,10,1,slab,yes,public,paper,10
17,ETEC,29,Mzuzu,Top,1,1,1,1,2,2,2,1,0,0,0,10,1,slab,yes,public,paper,10
18,STEC,29,Mzuzu,Top,1,1,1,1,2,2,2,1,0,0,0,10,1,slab,yes,public,paper,10
19,NORO,29,Mzuzu,Top,1,1,1,1,2,2,2,1,0,0,0,10,1,slab,yes,public,paper,10
20,SAPV,29,Mzuzu,Top,1,1,1,1,2,2,2,1,0,0,0,10,1,slab,yes,public,paper,10
21,CAMP,29,Mzuzu,Top,0,0,1,0,1,0,1,0,0,1,0,10,1,slab,yes,public,paper,10
2,AD4X_1,29,Mzuzu,Middle,0,0,1,0,1,0,1,0,0,1,0,10,1,slab,yes,public,paper,10
3,ASLU_1,29,Mzuzu,Middle,1,1,1,1,2,2,2,1,0,0,0,10,1,slab,yes,public,paper,10
4,ASTR_1,29,Mzuzu,Middle,1,1,1,1,2,2,2,1,0,0,0,10,1,slab,yes,public,paper,10
5,CRPA_1,29,Mzuzu,Middle,0,0,0,0,0,0,0,0,0,0,1,10,1,slab,yes,public,paper,10
6,EIES_1,29,Mzuzu,Middle,1,1,1,1,2,2,2,1,0,0,0,10,1,slab,yes,public,paper,10
7,ENHI_1,29,Mzuzu,Middle,0,0,0,0,0,0,0,0,0,0,1,10,1,slab,yes,public,paper,10
8,GIAR_1,29,Mzuzu,Middle,1,1,1,1,2,2,2,1,0,0,0,10,1,slab,yes,public,paper,10
9,ROTA_1,29,Mzuzu,Middle,1,0,1,1,1,1,2,0,1,0,0,10,1,slab,yes,public,paper,10
10,SALS_1,29,Mzuzu,Middle,0,0,0,0,0,0,0,0,0,0,1,10,1,slab,yes,public,paper,10
11,TRTR_1,29,Mzuzu,Middle,0,0,0,0,0,0,0,0,0,0,1,10,1,slab,yes,public,paper,10
13,YERS_1,29,Mzuzu,Middle,0,0,0,0,0,0,0,0,0,0,1,10,1,slab,yes,public,paper,10
14,CDIF,29,Mzuzu,Middle,0,0,0,0,0,0,0,0,0,0,1,10,1,slab,yes,public,paper,10
15,EAEC,29,Mzuzu,Middle,1,1,1,1,2,2,2,1,0,0,0,10,1,slab,yes,public,paper,10
16,EPEC,29,Mzuzu,Middle,1,1,1,1,2,2,2,1,0,0,0,10,1,slab,yes,public,paper,10
17,ETEC,29,Mzuzu,Middle,1,1,1,1,2,2,2,1,0,0,0,10,1,slab,yes,public,paper,10
18,STEC,29,Mzuzu,Middle,1,1,1,1,2,2,2,1,0,0,0,10,1,slab,yes,public,paper,10
19,NORO,29,Mzuzu,Middle,1,1,1,1,2,2,2,1,0,0,0,10,1,slab,yes,public,paper,10
20,SAPV,29,Mzuzu,Middle,1,1,1,1,2,2,2,1,0,0,0,10,1,slab,yes,public,paper,10
21,CAMP,29,Mzuzu,Middle,0,0,1,0,1,0,1,0,0,1,0,10,1,slab,yes,public,paper,10
2,AD4X_1,29,Mzuzu,Bottom,1,0,1,0,1,0,1,0,0,1,0,10,1,slab,yes,public,paper,10
3,ASLU_1,29,Mzuzu,Bottom,1,1,1,1,2,2,2,1,0,0,0,10,1,slab,yes,public,paper,10
4,ASTR_1,29,Mzuzu,Bottom,1,1,1,1,2,2,2,1,0,0,0,10,1,slab,yes,public,paper,10
5,CRPA_1,29,Mzuzu,Bottom,0,0,0,0,0,0,0,0,0,0,1,10,1,slab,yes,public,paper,10
6,EIES_1,29,Mzuzu,Bottom,1,1,1,1,2,2,2,1,0,0,0,10,1,slab,yes,public,paper,10
7,ENHI_1,29,Mzuzu,Bottom,0,0,0,0,0,0,0,0,0,0,1,10,1,slab,yes,public,paper,10
8,GIAR_1,29,Mzuzu,Bottom,1,1,1,1,2,2,2,1,0,0,0,10,1,slab,yes,public,paper,10
9,ROTA_1,29,Mzuzu,Bottom,1,0,1,1,1,1,2,0,1,0,0,10,1,slab,yes,public,paper,10
10,SALS_1,29,Mzuzu,Bottom,0,0,0,0,0,0,0,0,0,0,1,10,1,slab,yes,public,paper,10
11,TRTR_1,29,Mzuzu,Bottom,0,0,0,0,0,0,0,0,0,0,1,10,1,slab,yes,public,paper,10
13,YERS_1,29,Mzuzu,Bottom,0,0,0,0,0,0,0,0,0,0,1,10,1,slab,yes,public,paper,10
14,CDIF,29,Mzuzu,Bottom,0,0,0,0,0,0,0,0,0,0,1,10,1,slab,yes,public,paper,10
15,EAEC,29,Mzuzu,Bottom,1,1,1,1,2,2,2,1,0,0,0,10,1,slab,yes,public,paper,10
16,EPEC,29,Mzuzu,Bottom,1,1,1,1,2,2,2,1,0,0,0,10,1,slab,yes,public,paper,10
17,ETEC,29,Mzuzu,Bottom,1,1,1,1,2,2,2,1,0,0,0,10,1,slab,yes,public,paper,10
18,STEC,29,Mzuzu,Bottom,1,1,1,1,2,2,2,1,0,0,0,10,1,slab,yes,public,paper,10
19,NORO,29,Mzuzu,Bottom,1,1,1,1,2,2,2,1,0,0,0,10,1,slab,yes,public,paper,10
20,SAPV,29,Mzuzu,Bottom,1,1,1,1,2,2,2,1,0,0,0,10,1,slab,yes,public,paper,10
21,CAMP,29,Mzuzu,Bottom,1,0,1,0,1,0,1,0,0,1,0,10,1,slab,yes,public,paper,10
12,VTOX_1,30,Mzuzu,Top,0,0,0,0,0,0,0,0,0,0,1,5,0,noslab,no,public,paper,0.5
12,VTOX_1,30,Mzuzu,Middle,0,0,0,0,0,0,0,0,0,0,1,5,0,noslab,no,public,paper,0.5
12,VTOX_1,30,Mzuzu,Bottom,0,0,0,0,0,0,0,0,0,0,1,5,0,noslab,no,public,paper,0.5
2,AD4X_1,30,Mzuzu,Top,1,1,1,1,2,2,2,1,0,0,0,5,0,noslab,no,public,paper,0.5
3,ASLU_1,30,Mzuzu,Top,1,1,1,1,2,2,2,1,0,0,0,5,0,noslab,no,public,paper,0.5
4,ASTR_1,30,Mzuzu,Top,1,1,1,1,2,2,2,1,0,0,0,5,0,noslab,no,public,paper,0.5
5,CRPA_1,30,Mzuzu,Top,0,0,0,0,0,0,0,0,0,0,1,5,0,noslab,no,public,paper,0.5
6,EIES_1,30,Mzuzu,Top,1,1,1,1,2,2,2,1,0,0,0,5,0,noslab,no,public,paper,0.5
7,ENHI_1,30,Mzuzu,Top,0,0,0,0,0,0,0,0,0,0,1,5,0,noslab,no,public,paper,0.5
8,GIAR_1,30,Mzuzu,Top,1,1,1,1,2,2,2,1,0,0,0,5,0,noslab,no,public,paper,0.5
9,ROTA_1,30,Mzuzu,Top,0,0,1,0,1,0,1,0,0,1,0,5,0,noslab,no,public,paper,0.5
10,SALS_1,30,Mzuzu,Top,0,0,0,0,0,0,0,0,0,0,1,5,0,noslab,no,public,paper,0.5
11,TRTR_1,30,Mzuzu,Top,0,0,0,0,0,0,0,0,0,0,1,5,0,noslab,no,public,paper,0.5
13,YERS_1,30,Mzuzu,Top,0,0,0,0,0,0,0,0,0,0,1,5,0,noslab,no,public,paper,0.5
14,CDIF,30,Mzuzu,Top,1,1,1,1,2,2,2,1,0,0,0,5,0,noslab,no,public,paper,0.5
15,EAEC,30,Mzuzu,Top,1,1,1,1,2,2,2,1,0,0,0,5,0,noslab,no,public,paper,0.5
16,EPEC,30,Mzuzu,Top,0,0,1,1,1,1,2,0,1,0,0,5,0,noslab,no,public,paper,0.5
17,ETEC,30,Mzuzu,Top,1,1,1,1,2,2,2,1,0,0,0,5,0,noslab,no,public,paper,0.5
18,STEC,30,Mzuzu,Top,0,0,0,0,0,0,0,0,0,0,1,5,0,noslab,no,public,paper,0.5
19,NORO,30,Mzuzu,Top,0,0,1,1,1,1,2,0,1,0,0,5,0,noslab,no,public,paper,0.5
20,SAPV,30,Mzuzu,Top,0,0,0,1,0,1,1,0,0,1,0,5,0,noslab,no,public,paper,0.5
21,CAMP,30,Mzuzu,Top,0,0,0,0,0,0,0,0,0,0,1,5,0,noslab,no,public,paper,0.5
2,AD4X_1,30,Mzuzu,Middle,1,1,1,1,2,2,2,1,0,0,0,5,0,noslab,no,public,paper,0.5
3,ASLU_1,30,Mzuzu,Middle,1,1,1,1,2,2,2,1,0,0,0,5,0,noslab,no,public,paper,0.5
4,ASTR_1,30,Mzuzu,Middle,1,1,1,1,2,2,2,1,0,0,0,5,0,noslab,no,public,paper,0.5
5,CRPA_1,30,Mzuzu,Middle,0,0,0,0,0,0,0,0,0,0,1,5,0,noslab,no,public,paper,0.5
6,EIES_1,30,Mzuzu,Middle,1,1,1,1,2,2,2,1,0,0,0,5,0,noslab,no,public,paper,0.5
7,ENHI_1,30,Mzuzu,Middle,0,0,0,0,0,0,0,0,0,0,1,5,0,noslab,no,public,paper,0.5
8,GIAR_1,30,Mzuzu,Middle,1,1,1,1,2,2,2,1,0,0,0,5,0,noslab,no,public,paper,0.5
9,ROTA_1,30,Mzuzu,Middle,0,0,1,0,1,0,1,0,0,1,0,5,0,noslab,no,public,paper,0.5
10,SALS_1,30,Mzuzu,Middle,0,0,0,0,0,0,0,0,0,0,1,5,0,noslab,no,public,paper,0.5
11,TRTR_1,30,Mzuzu,Middle,0,0,0,0,0,0,0,0,0,0,1,5,0,noslab,no,public,paper,0.5
13,YERS_1,30,Mzuzu,Middle,0,0,0,0,0,0,0,0,0,0,1,5,0,noslab,no,public,paper,0.5
14,CDIF,30,Mzuzu,Middle,1,1,1,1,2,2,2,1,0,0,0,5,0,noslab,no,public,paper,0.5
15,EAEC,30,Mzuzu,Middle,1,1,1,1,2,2,2,1,0,0,0,5,0,noslab,no,public,paper,0.5
16,EPEC,30,Mzuzu,Middle,1,0,1,1,1,1,2,0,1,0,0,5,0,noslab,no,public,paper,0.5
17,ETEC,30,Mzuzu,Middle,1,1,1,1,2,2,2,1,0,0,0,5,0,noslab,no,public,paper,0.5
18,STEC,30,Mzuzu,Middle,0,0,0,0,0,0,0,0,0,0,1,5,0,noslab,no,public,paper,0.5
19,NORO,30,Mzuzu,Middle,1,0,1,1,1,1,2,0,1,0,0,5,0,noslab,no,public,paper,0.5
20,SAPV,30,Mzuzu,Middle,1,0,0,1,0,1,1,0,0,1,0,5,0,noslab,no,public,paper,0.5
21,CAMP,30,Mzuzu,Middle,0,0,0,0,0,0,0,0,0,0,1,5,0,noslab,no,public,paper,0.5
2,AD4X_1,30,Mzuzu,Bottom,1,1,1,1,2,2,2,1,0,0,0,5,0,noslab,no,public,paper,0.5
3,ASLU_1,30,Mzuzu,Bottom,1,1,1,1,2,2,2,1,0,0,0,5,0,noslab,no,public,paper,0.5
4,ASTR_1,30,Mzuzu,Bottom,1,1,1,1,2,2,2,1,0,0,0,5,0,noslab,no,public,paper,0.5
5,CRPA_1,30,Mzuzu,Bottom,0,0,0,0,0,0,0,0,0,0,1,5,0,noslab,no,public,paper,0.5
6,EIES_1,30,Mzuzu,Bottom,1,1,1,1,2,2,2,1,0,0,0,5,0,noslab,no,public,paper,0.5
7,ENHI_1,30,Mzuzu,Bottom,0,0,0,0,0,0,0,0,0,0,1,5,0,noslab,no,public,paper,0.5
8,GIAR_1,30,Mzuzu,Bottom,1,1,1,1,2,2,2,1,0,0,0,5,0,noslab,no,public,paper,0.5
9,ROTA_1,30,Mzuzu,Bottom,1,0,1,0,1,0,1,0,0,1,0,5,0,noslab,no,public,paper,0.5
10,SALS_1,30,Mzuzu,Bottom,0,0,0,0,0,0,0,0,0,0,1,5,0,noslab,no,public,paper,0.5
11,TRTR_1,30,Mzuzu,Bottom,0,0,0,0,0,0,0,0,0,0,1,5,0,noslab,no,public,paper,0.5
13,YERS_1,30,Mzuzu,Bottom,0,0,0,0,0,0,0,0,0,0,1,5,0,noslab,no,public,paper,0.5
14,CDIF,30,Mzuzu,Bottom,1,1,1,1,2,2,2,1,0,0,0,5,0,noslab,no,public,paper,0.5
15,EAEC,30,Mzuzu,Bottom,1,1,1,1,2,2,2,1,0,0,0,5,0,noslab,no,public,paper,0.5
16,EPEC,30,Mzuzu,Bottom,1,0,1,1,1,1,2,0,1,0,0,5,0,noslab,no,public,paper,0.5
17,ETEC,30,Mzuzu,Bottom,1,1,1,1,2,2,2,1,0,0,0,5,0,noslab,no,public,paper,0.5
18,STEC,30,Mzuzu,Bottom,0,0,0,0,0,0,0,0,0,0,1,5,0,noslab,no,public,paper,0.5
19,NORO,30,Mzuzu,Bottom,1,0,1,1,1,1,2,0,1,0,0,5,0,noslab,no,public,paper,0.5
20,SAPV,30,Mzuzu,Bottom,0,0,0,1,0,1,1,0,0,1,0,5,0,noslab,no,public,paper,0.5
21,CAMP,30,Mzuzu,Bottom,0,0,0,0,0,0,0,0,0,0,1,5,0,noslab,no,public,paper,0.5
12,VTOX_1,31,Mzuzu,Top,0,0,0,0,0,0,0,0,0,0,1,6,0,slab,no,compound,paper,1
12,VTOX_1,31,Mzuzu,Middle,0,0,0,0,0,0,0,0,0,0,1,6,0,slab,no,compound,paper,1
12,VTOX_1,31,Mzuzu,Bottom,0,0,0,0,0,0,0,0,0,0,1,6,0,slab,no,compound,paper,1
2,AD4X_1,31,Mzuzu,Top,1,1,1,1,2,2,2,1,0,0,0,6,0,slab,no,compound,paper,1
3,ASLU_1,31,Mzuzu,Top,1,1,0,1,1,2,1,0,1,0,0,6,0,slab,no,compound,paper,1
4,ASTR_1,31,Mzuzu,Top,1,1,1,1,2,2,2,1,0,0,0,6,0,slab,no,compound,paper,1
5,CRPA_1,31,Mzuzu,Top,0,0,0,0,0,0,0,0,0,0,1,6,0,slab,no,compound,paper,1
6,EIES_1,31,Mzuzu,Top,1,1,0,0,1,1,0,0,0,1,0,6,0,slab,no,compound,paper,1
7,ENHI_1,31,Mzuzu,Top,0,0,0,0,0,0,0,0,0,0,1,6,0,slab,no,compound,paper,1
8,GIAR_1,31,Mzuzu,Top,1,1,1,1,2,2,2,1,0,0,0,6,0,slab,no,compound,paper,1
9,ROTA_1,31,Mzuzu,Top,1,1,1,1,2,2,2,1,0,0,0,6,0,slab,no,compound,paper,1
10,SALS_1,31,Mzuzu,Top,0,0,0,0,0,0,0,0,0,0,1,6,0,slab,no,compound,paper,1
11,TRTR_1,31,Mzuzu,Top,0,0,0,0,0,0,0,0,0,0,1,6,0,slab,no,compound,paper,1
13,YERS_1,31,Mzuzu,Top,0,0,1,1,1,1,2,0,1,0,0,6,0,slab,no,compound,paper,1
14,CDIF,31,Mzuzu,Top,0,0,0,0,0,0,0,0,0,0,1,6,0,slab,no,compound,paper,1
15,EAEC,31,Mzuzu,Top,1,1,1,1,2,2,2,1,0,0,0,6,0,slab,no,compound,paper,1
16,EPEC,31,Mzuzu,Top,0,0,0,0,0,0,0,0,0,0,1,6,0,slab,no,compound,paper,1
17,ETEC,31,Mzuzu,Top,1,1,1,1,2,2,2,1,0,0,0,6,0,slab,no,compound,paper,1
18,STEC,31,Mzuzu,Top,0,0,0,0,0,0,0,0,0,0,1,6,0,slab,no,compound,paper,1
19,NORO,31,Mzuzu,Top,1,1,1,1,2,2,2,1,0,0,0,6,0,slab,no,compound,paper,1
20,SAPV,31,Mzuzu,Top,0,0,1,1,1,1,2,0,1,0,0,6,0,slab,no,compound,paper,1
21,CAMP,31,Mzuzu,Top,0,0,0,1,0,1,1,0,0,1,0,6,0,slab,no,compound,paper,1
2,AD4X_1,31,Mzuzu,Middle,1,1,1,1,2,2,2,1,0,0,0,6,0,slab,no,compound,paper,1
3,ASLU_1,31,Mzuzu,Middle,1,1,0,1,1,2,1,0,1,0,0,6,0,slab,no,compound,paper,1
4,ASTR_1,31,Mzuzu,Middle,1,1,1,1,2,2,2,1,0,0,0,6,0,slab,no,compound,paper,1
